name,category,time
Bea Racz,Feminin,24:22
Ana-Maria Gocan,Feminin,24:23
Alexandra Tripon,Feminin,24:24
Calin Duca,Masculin,24:27
SUsman Dragos,Masculin,24:30
Nicola Maria Chelu,Feminin,24:30
Emil Traian Rus,Masculin,24:36
Rus Alexandra,Feminin,24:38
Buzgau Razvan,Masculin,24:39
Szilagyi Florin,Masculin,24:39
ALEXANDRA GALATAN,Feminin,24:39
Muntenescu Alexandra,Feminin,24:40
Breiak Cristina,Feminin,24:41
Coman Lavinia Pop,Feminin,24:41
Dana Prundus,Feminin,24:49
Adrian Manzat,Masculin,24:50
Zapca Marinela,Feminin,24:50
Cristian Popa,Masculin,24:52
Alexandra Crisan,Feminin,24:52
Codrea Georgeta,Feminin,24:54
Mihaela Badea,Feminin,24:58
Simona Cristina Pasca,Masculin,24:59
Mihai Costin,Masculin,24:59
Ana-Maria Saioc,Feminin,24:59
Mariana Vunvulea,Feminin,25:01
Alexandru Anca,Masculin,25:02
Vlad Zeciu,Masculin,25:04
Kinga Vajas,Feminin,25:04
Nica Daniela,Feminin,25:09
Amalia Cosma,Feminin,25:10
Vlad-Alexandru Toma,Masculin,25:11
Rafael Oros,Masculin,25:14
Iulia Macarov,Feminin,25:15
Szabo Andrea,Feminin,25:17
Alexandra Vlad,Feminin,25:26
Anca Lup,Feminin,25:32
Mihai Cristian Vulcu,Masculin,25:36
Pacurariu Cora,Feminin,25:39
Violeta Herta,Feminin,25:39
Andrei Uifalean,Masculin,25:40
Monica Ghiurco,Feminin,25:40
Damaris Stancic,Feminin,25:43
ciupeiu marian,Masculin,25:46
Beatrice Sabo,Feminin,25:46
Alexandru Stancic,Masculin,25:48
Ingrid Boldizsar,Feminin,25:51
Imola Dobner,Feminin,25:52
Raul George Avram,Masculin,25:53
Diana Klara Molnar,Feminin,25:54
Istrate Ralu,Feminin,25:55
Marc Aldea Cristian,Masculin,25:56
Andrea Tamas,Feminin,25:59
Roxana Gabriela Korobian,Masculin,26:00
Ilinca Alexandrescu,Feminin,26:02
lia iancu,Feminin,26:04
Hilda Frum,Feminin,26:05
MARIA MAGDOLNA BENEDEK-RAPOLTI,Feminin,26:09
Popa Ioana,Feminin,26:12
Diana Prisacariu,Feminin,26:14
Anderc Aliz,Feminin,26:15
Bianca Pascu,Feminin,26:15
Ramona Cismileanu,Feminin,26:26
Aldea Diana,Feminin,26:27
Mihaela Suteu,Feminin,26:27
DIANA MAXIM,Feminin,26:29
Tichy Anca,Feminin,26:35
Tudor Pavel,Masculin,26:36
Andra Petrovai,Feminin,26:36
Paul Voina,Masculin,26:46
Talos Anca Timicer,Feminin,26:46
Anca-Daniela Farcas,Feminin,26:48
Arpad-Attila Molnar,Masculin,26:49
Alexandra Rus,Feminin,26:53
Alpr Balogh,Masculin,26:54
ioana nicoleta Balsan,Feminin,26:56
Carmen Bucur,Feminin,26:56
Alexandra-Daiana C?ld?rar,Feminin,26:57
groza adina,Feminin,27:00
Raluca Crisan,Feminin,27:02
Zoltan Csaba Albert,Masculin,27:04
Nicoleta Cotolan,Feminin,27:10
Dan Octavian Vladut,Masculin,27:11
nicoleta stoia,Feminin,27:11
Alexandra Sendruc,Feminin,27:11
Alexandra Cristoltan,Feminin,27:12
Andreea Muresan,Feminin,27:12
Alina Babasan,Masculin,27:13
Oana Olanuta,Feminin,27:13
Sirca Anca,Feminin,27:14
Hilda Marczinko,Feminin,27:15
Timea Horvath,Feminin,27:25
Monica Olar Adriana,Feminin,27:28
ALEXANDRA MURESAN,Feminin,27:30
Nicoleta Tamas,Feminin,27:33
nicoleta tosu,Feminin,27:40
Sonia Alexandra Stoica,Feminin,27:41
Santamarian Cristina,Feminin,27:48
Ionela Raus,Feminin,27:49
Maria -Alexandra Ianosi,Feminin,27:51
Nicolae Ardelean,Masculin,27:53
Dardai Ioana,Feminin,28:04
Dragos Ioan Gliga,Masculin,28:05
melania boitor,Feminin,28:11
Cristian Indreica,Masculin,28:14
Marc Indreica,Masculin,28:15
Claudia Indreica,Feminin,28:15
Duca Simona,Feminin,28:33
Anca Buznea,Feminin,28:34
Csakli Eugenie,Feminin,28:41
Corina Sababei,Feminin,29:11
Andreica Adina,Feminin,29:40
Ilinca Coroian,Feminin,29:43
Romanciuc Adrian,Masculin,30:22
Loredana Sima,Feminin,30:22
Orsi Moldvai,Feminin,30:24
Roxana Salicean,Feminin,30:35
Diana Silaghi,Feminin,30:38
Stefan Andrei,Masculin,30:50
Andrei Cozma,Masculin,31:08
Simina Simon,Feminin,31:08
Ella Kiraly,Feminin,31:18
Radu Morariu,Masculin,31:31
Lorena Pop,Feminin,32:13
Csilla Csalanosi,Feminin,34:02
Lavinia Imre,Feminin,34:03
Elena Crisan,Feminin,35:17
